id,date_start,type_of_violence,conflict_name,dyad_name,side_a,side_b,country,adm_1,adm_2,latitude,longitude,best,low,high,deaths_civilians,deaths_a,deaths_b,deaths_unknown,where_description,active_year,month
532178,2024-07-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.985278,37.811111,1,1,1,0,0,1,0,"in the areas of the settlements of Sinkovka, Petropavlovka, Berestovoye of the Kharkiv region and Krasny Liman of the Donetsk People's Republic",True,2024-07
550394,2024-10-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.14708,37.30032,5,1,10,0,5,0,0,"Selydove, Pokrovsk raion",True,2024-10
482419,2023-07-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,48.9549,38.135299,1,1,1,0,0,1,0,"Krasnolimansk direction 

 ​​​​Novovodyanoye, Makeevka in the LPR, as well as Serebryansky forestry",True,2023-07
475655,2023-05-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,,46.6406,32.61589,2,2,2,0,0,2,0,direction of Kherson.,True,2023-05
497112,2023-02-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,8,8,8,0,8,0,0,"Opytne, Avdiivka",True,2023-02
485639,2023-08-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,47.704948,36.705201,2,2,81,0,2,0,0,Tavria direction,True,2023-08
469194,2023-03-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.70436,32.82032,2,2,2,0,0,2,0,near the village of Sadovoe on the right bank of the Dnieper in the Kherson region,True,2023-03
496835,2023-08-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,,48.14,37.74,1,1,1,0,0,1,0,Donetsk region,True,2023-08
480707,2023-05-31,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,58,58,18,0,58,0,0,Ukraine,True,2023-05
474146,2023-05-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Odessa oblast,Odessa raion,46.466667,30.733333,1,1,1,0,0,0,1,Odesa region,True,2023-05
437979,2022-05-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.556593,38.157807,1,1,1,1,0,0,0,in Klinov,True,2022-05
493048,2023-10-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.5884,32.46846,2,2,2,0,0,2,0,area of ​​​​the settlement of Dneprovskoye,True,2023-10
542747,2023-05-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,,47.83972,35.14057,1,1,1,0,0,1,0,Zaporozhye direction,True,2023-05
464611,2022-12-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,3934,0,3934,0,3934,0,0,around Bakhmut,True,2022-12
448472,2022-09-19,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Donetsk raion,48.0,37.805278,3,3,3,3,0,0,0,Sokol market in Kirovsky district in Donetsk,True,2022-09
550723,2024-10-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,,46.6406,32.61589,1,1,1,0,0,1,0,"in the areas of the settlements of Inzhenernoye in the Zaporozhye region, Lvovo, Ingulets and Veletenske in the Kherson region",True,2024-10
491924,2022-09-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.469339,37.959252,1,1,1,0,0,1,0,near Kurdyumivka in Donetsk region,True,2022-09
538302,2023-10-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.618392,32.945424,1,0,3,0,1,0,0,"Chelburda, Kherson raion",True,2023-10
521947,2024-04-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,49.06993,37.95459,1,0,3,0,1,0,0,"Yampolivka, Kramatorsk raion",True,2024-04
548676,2024-02-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,1,1,1,0,0,1,0,"Vuhledar, Vuhledarska urban community, Volnovakha District, Donetsk Oblast",True,2024-02
497133,2023-02-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,2,2,2,0,2,0,0,"Opytne, Avdiivka",True,2023-02
477508,2023-06-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.73513,37.373543,1,1,1,1,0,0,0,"Vladimirovka, Volnovakha district, Donetsk People's Republic",True,2023-06
550985,2024-10-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.9648,37.43602,11,2,21,0,11,0,0,"Heorhiivka, Pokrovsk raion",True,2024-10
498260,2023-11-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,47.129904,33.406244,1,1,1,1,0,0,0,Beryslav district in Kherson region,True,2023-11
552853,2024-11-10,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Mykolayiv oblast,Mykolayiv raion,46.959201,31.987586,5,5,5,5,0,0,0,Mykolaiv,True,2024-11
485534,2023-08-07,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,2,2,65,0,2,0,0,Bakhmut direction,True,2023-08
547084,2022-09-12,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.268307,38.370347,1,1,1,0,0,1,0,Bakhmut District,True,2022-09
552681,2024-05-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.24135,37.68585,1,1,1,0,0,1,0,"Grigorovka, Kleshcheevka, Razdolovka, Krasnoye and Veseloye of the Donetsk People's Republic

Leninskoye, Novokalinovo, Semenovka and Solovyovo of the Donetsk People's Republic, Ocheretino of the Donetsk People's Republic",True,2024-05
554298,2024-05-23,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Svativskyi raion,49.227116,37.983578,1,1,1,0,0,1,0,"near Makiivka, Luhansk region",True,2024-05
471414,2023-04-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.63695,32.61458,2,2,2,2,0,0,0,Kherson,True,2023-04
554117,2024-05-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.1111,37.4884,1,1,1,0,0,1,0,"areas of the settlements of Konstantinovka, Razdolovka and Chasov Yar of the Donetsk People’s Republic.  

///
areas of the settlements of Semenovka, Sokol, Novgorodskoye and Karlovka, Donetsk People's Republic
areas of the settlements of Arkhangelskoye, Netaylovo, Solovevo and Umanskoye of the Donetsk People's Republic, 

///
areas of the settlements of Georgievka, Ostroye and Konstantinovka of the Donetsk People’s Republic.",True,2024-05
535124,2023-12-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.19565,37.67933,1,1,1,0,0,1,0,Pokrovsk District	Ocheretynska settlement community	Stepove,True,2023-12
525199,2024-05-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.53001,37.96052,1,0,3,0,1,0,0,"Klishchiivka, Bakhmut raion",True,2024-05
430419,2022-03-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Kramatorsk raion,48.716667,37.533333,1,1,1,0,0,1,0,"near Kramatorsk, Donetsk region",True,2022-03
482334,2023-07-14,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Kherson raion,46.501541,32.33387,2,2,2,0,0,2,0,"Kherson direction
the island zone of Dnieper River in the Kherson region, near Sofiyivka",True,2023-07
542292,2024-03-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.194898,37.65,1,1,1,0,0,1,0,25th Separate Assault Battalion,True,2024-03
494913,2023-01-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.85019,37.68262,1,1,1,0,0,1,0,"settlement of Dvorichna, Kupyan District, Kharkiv Region",True,2023-01
533086,2024-01-27,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Henichesk raion,46.716389,34.550278,1,1,1,0,0,1,0,Henichesk District	Ivanivska settlement community,True,2024-01
543401,2024-09-21,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,47.987053,37.271787,1,1,1,1,0,0,0,city of Kurakhove,True,2024-09
475557,2023-05-20,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kherson oblast,Beryslav raion,46.842916,33.432214,2,2,2,2,0,0,0,city of Berislav,True,2023-05
456431,2022-11-28,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.75457,36.95997,2,2,2,0,0,2,0,"areas of the settlements of Novomikhailovka, Novodonetskoye and Novoselka of the Donetsk People's Republic.",True,2022-11
440608,2022-06-02,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.145278,37.745,1,1,1,1,0,0,0,the city of Avdiivka and the village of Ocheretino,True,2022-06
517193,2024-03-29,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,49.00048,38.11234,1,1,1,0,0,1,0,"in the areas of the settlements of Ivanovka in the Kharkiv region, Stelmakhovka and Chervonaya Dibrova in the Lugansk People's Republic",True,2024-03
550434,2024-10-09,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.82583,37.31184,5,1,10,0,5,0,0,"Vodiane, Volnovakha raion",True,2024-10
436720,2022-03-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kyiv oblast,Bucha raion,50.551488,30.212484,1,1,1,1,0,0,0,"on the northeast end of Yablunska Street, Bucha",True,2022-03
513999,2024-02-18,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Kharkiv oblast,Kupiansk raion,49.76293,37.69374,4,4,4,0,0,4,0,"Syn'kivka, Petropavlivska rural community, Kupiansk District, Kharkiv Oblast
// in the areas of the settlements of Synkivka, Petropavlivka and Ivanivka in the Kharkiv region.",True,2024-02
516059,2024-03-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.243849,37.61202,2,2,2,0,0,2,0,"in the areas of Usmanove, Ocheretyne, Keramik and Berdychi",True,2024-03
489877,2023-08-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,48.96834,38.27513,1,1,1,0,0,1,0,"near the settlement of Shipylivka, Luhansk region.",True,2023-08
471519,2023-02-26,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.592436,37.99993,1,1,1,0,1,0,0,Artemovsk,True,2023-02
516504,2024-03-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.61776,37.89675,2,2,2,0,0,2,0,in the Bohdanivka area,True,2024-03
434228,2022-04-05,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Luhansk oblast,Severodonetsk raion,49.01,38.3714,1,1,1,1,0,0,0,"In Rubizhne, Luhansk region",True,2022-04
521753,2024-04-01,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.13864,37.64312,6,1,13,0,6,0,0,"Tonenke, Pokrovsk raion",True,2024-04
498167,2023-10-08,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.53559,35.90223,1,1,1,0,0,1,0,"near the Pologiv settlement of Mala Tokmachka, Zaporizhzhia region",True,2023-10
529918,2022-04-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Horlivka raion,48.34072,38.4049,1,1,1,0,0,1,0,Debal'tseve,True,2022-04
528782,2024-06-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.713923,36.942422,1,1,1,0,0,1,0,"Volodymyrivka, Oktiabr, Storozhevoye, Dorozhnyanka and Charivne",True,2024-06
541397,2024-03-04,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.194898,37.65,1,1,1,0,0,1,0,"Berdychi, Ocheretynska settlement community, Pokrovsk District, Donetsk Oblast",True,2024-03
470249,2023-04-06,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,2,2,2,0,0,2,0,Yuzhno-Donetsk and Zaporozhye directions: Novomikhailovka and Vugledar regions in the DPR.,True,2023-04
537009,2024-08-15,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Bakhmut raion,48.859691,38.199854,2,2,2,2,0,0,0,"Verkhnyokamyansk, Zvanivska hromad.",True,2024-08
461544,2023-01-25,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Volnovakha raion,47.78031,37.25064,52,24,141,0,52,0,0,Vuhledar,True,2023-01
535148,2023-12-22,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Zaporizhzhya oblast,Polohy raion,47.5,36.38,1,1,1,0,0,1,0,Zaporizhzhia Oblast				201st separate Territorial Defense Battalion,True,2023-12
475355,2023-05-14,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,,,49.0,32.0,2,2,9,0,2,0,0,Ukraine,True,2023-05
542757,2022-09-03,1,Russia - Ukraine,Government of Russia (Soviet Union) - Government of Ukraine,Government of Russia (Soviet Union),Government of Ukraine,Ukraine,Donetsk oblast,Pokrovsk raion,48.096377,37.72225,1,1,1,0,0,1,0,Opytne,True,2022-09
